index,station_number,datee,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,date,store_nbr,item_nbr,units
1151,13,2012-03-01,40.0,24.0,32.0,0.0,19.0,27.0,33.0,0.0,0.0,0.0,SN BR,0.0,0.004589201877934271,23.94,29.72,4.5,15.0,10.8,01-03-2012,40,5,42
1151,13,2012-03-01,40.0,24.0,32.0,0.0,19.0,27.0,33.0,0.0,0.0,0.0,SN BR,0.0,0.004589201877934271,23.94,29.72,4.5,15.0,10.8,01-03-2012,40,45,56
1150,12,2012-03-01,80.0,68.0,74.0,0.0,63.0,66.0,0.0,9.0,0.0,0.0, ,0.0,0.0,29.99,30.03,8.8,24.0,9.1,01-03-2012,41,16,36
1150,12,2012-03-01,80.0,68.0,74.0,0.0,63.0,66.0,0.0,9.0,0.0,0.0, ,0.0,0.0,29.99,30.03,8.8,24.0,9.1,01-03-2012,41,61,2
1150,12,2012-03-01,80.0,68.0,74.0,0.0,63.0,66.0,0.0,9.0,0.0,0.0, ,0.0,0.0,29.99,30.03,8.8,24.0,9.1,01-03-2012,41,68,69
1150,12,2012-03-01,80.0,68.0,74.0,0.0,63.0,66.0,0.0,9.0,0.0,0.0, ,0.0,0.0,29.99,30.03,8.8,24.0,9.1,01-03-2012,41,86,1
1152,14,2012-03-01,78.0,37.0,58.0,12.0,31.0,46.0,7.0,0.0,700.0,1825.0, ,0.0,0.0,28.25,29.64,11.6,19.0,12.4,01-03-2012,42,5,78
1152,14,2012-03-01,78.0,37.0,58.0,12.0,31.0,46.0,7.0,0.0,700.0,1825.0, ,0.0,0.0,28.25,29.64,11.6,19.0,12.4,01-03-2012,42,45,94
1152,14,2012-03-01,78.0,37.0,58.0,12.0,31.0,46.0,7.0,0.0,700.0,1825.0, ,0.0,0.0,28.25,29.64,11.6,19.0,12.4,01-03-2012,42,82,1
1149,11,2012-03-01,80.0,65.0,73.0,15.0,62.0,66.0,0.0,8.0,653.0,1825.0, ,0.0,0.0,29.99,30.02,9.4,23.0,9.7,01-03-2012,43,16,46
1149,11,2012-03-01,80.0,65.0,73.0,15.0,62.0,66.0,0.0,8.0,653.0,1825.0, ,0.0,0.0,29.99,30.02,9.4,23.0,9.7,01-03-2012,43,37,13
1149,11,2012-03-01,80.0,65.0,73.0,15.0,62.0,66.0,0.0,8.0,653.0,1825.0, ,0.0,0.0,29.99,30.02,9.4,23.0,9.7,01-03-2012,43,93,12
1150,12,2012-03-01,80.0,68.0,74.0,0.0,63.0,66.0,0.0,9.0,0.0,0.0, ,0.0,0.0,29.99,30.03,8.8,24.0,9.1,01-03-2012,44,5,17
1150,12,2012-03-01,80.0,68.0,74.0,0.0,63.0,66.0,0.0,9.0,0.0,0.0, ,0.0,0.0,29.99,30.03,8.8,24.0,9.1,01-03-2012,44,68,82
1150,12,2012-03-01,80.0,68.0,74.0,0.0,63.0,66.0,0.0,9.0,0.0,0.0, ,0.0,0.0,29.99,30.03,8.8,24.0,9.1,01-03-2012,44,93,5
1150,12,2012-03-01,80.0,68.0,74.0,0.0,63.0,66.0,0.0,9.0,0.0,0.0, ,0.0,0.0,29.99,30.03,8.8,24.0,9.1,01-03-2012,44,94,5
1154,16,2012-03-01,35.0,23.0,29.0,0.0,30.0,31.0,36.0,0.0,0.0,0.0,RA SN FG BR UP,0.0,0.81,29.72,29.85,10.9,5.0,12.0,01-03-2012,45,9,17
1154,16,2012-03-01,35.0,23.0,29.0,0.0,30.0,31.0,36.0,0.0,0.0,0.0,RA SN FG BR UP,0.0,0.81,29.72,29.85,10.9,5.0,12.0,01-03-2012,45,26,9
1154,16,2012-03-01,35.0,23.0,29.0,0.0,30.0,31.0,36.0,0.0,0.0,0.0,RA SN FG BR UP,0.0,0.81,29.72,29.85,10.9,5.0,12.0,01-03-2012,45,34,1
1159,1,2012-03-02,31.0,21.0,26.0,0.0,21.0,24.0,39.0,0.0,0.0,0.0,SN BR,0.0,0.0,29.97,30.13,3.6,3.0,4.2,02-03-2012,1,9,15
1159,1,2012-03-02,31.0,21.0,26.0,0.0,21.0,24.0,39.0,0.0,0.0,0.0,SN BR,0.0,0.0,29.97,30.13,3.6,3.0,4.2,02-03-2012,1,28,3
1159,1,2012-03-02,31.0,21.0,26.0,0.0,21.0,24.0,39.0,0.0,0.0,0.0,SN BR,0.0,0.0,29.97,30.13,3.6,3.0,4.2,02-03-2012,1,40,1
1159,1,2012-03-02,31.0,21.0,26.0,0.0,21.0,24.0,39.0,0.0,0.0,0.0,SN BR,0.0,0.0,29.97,30.13,3.6,3.0,4.2,02-03-2012,1,51,4
1159,1,2012-03-02,31.0,21.0,26.0,0.0,21.0,24.0,39.0,0.0,0.0,0.0,SN BR,0.0,0.0,29.97,30.13,3.6,3.0,4.2,02-03-2012,1,93,3
1171,14,2012-03-02,64.0,40.0,52.0,5.0,28.0,40.0,13.0,0.0,659.0,1826.0, ,0.0,0.0,28.46,29.79,13.3,34.0,15.9,02-03-2012,2,5,81
1171,14,2012-03-02,64.0,40.0,52.0,5.0,28.0,40.0,13.0,0.0,659.0,1826.0, ,0.0,0.0,28.46,29.79,13.3,34.0,15.9,02-03-2012,2,44,114
1164,7,2012-03-02,60.0,39.0,50.0,0.0,28.0,40.0,15.0,0.0,0.0,0.0, ,0.0,0.0,28.48,29.8,12.8,34.0,14.3,02-03-2012,3,5,72
1164,7,2012-03-02,60.0,39.0,50.0,0.0,28.0,40.0,15.0,0.0,0.0,0.0, ,0.0,0.0,28.48,29.8,12.8,34.0,14.3,02-03-2012,3,45,79
1164,7,2012-03-02,60.0,39.0,50.0,0.0,28.0,40.0,15.0,0.0,0.0,0.0, ,0.0,0.0,28.48,29.8,12.8,34.0,14.3,02-03-2012,3,93,4
1166,9,2012-03-02,37.0,28.0,33.0,0.0,26.0,30.0,32.0,0.0,0.0,0.0,SN BR HZ,0.0,0.004589201877934271,28.92,29.68,6.5,26.0,8.0,02-03-2012,4,9,82
1166,9,2012-03-02,37.0,28.0,33.0,0.0,26.0,30.0,32.0,0.0,0.0,0.0,SN BR HZ,0.0,0.004589201877934271,28.92,29.68,6.5,26.0,8.0,02-03-2012,4,27,2
1166,9,2012-03-02,37.0,28.0,33.0,0.0,26.0,30.0,32.0,0.0,0.0,0.0,SN BR HZ,0.0,0.004589201877934271,28.92,29.68,6.5,26.0,8.0,02-03-2012,4,90,1
1169,12,2012-03-02,84.0,65.0,75.0,0.0,61.0,66.0,0.0,10.0,0.0,0.0, ,0.0,0.0,29.93,29.97,8.2,24.0,8.5,02-03-2012,5,16,36
1169,12,2012-03-02,84.0,65.0,75.0,0.0,61.0,66.0,0.0,10.0,0.0,0.0, ,0.0,0.0,29.93,29.97,8.2,24.0,8.5,02-03-2012,5,20,3
1169,12,2012-03-02,84.0,65.0,75.0,0.0,61.0,66.0,0.0,10.0,0.0,0.0, ,0.0,0.0,29.93,29.97,8.2,24.0,8.5,02-03-2012,5,32,1
1169,12,2012-03-02,84.0,65.0,75.0,0.0,61.0,66.0,0.0,10.0,0.0,0.0, ,0.0,0.0,29.93,29.97,8.2,24.0,8.5,02-03-2012,5,37,6
1169,12,2012-03-02,84.0,65.0,75.0,0.0,61.0,66.0,0.0,10.0,0.0,0.0, ,0.0,0.0,29.93,29.97,8.2,24.0,8.5,02-03-2012,5,93,29
1171,14,2012-03-02,64.0,40.0,52.0,5.0,28.0,40.0,13.0,0.0,659.0,1826.0, ,0.0,0.0,28.46,29.79,13.3,34.0,15.9,02-03-2012,6,9,24
1171,14,2012-03-02,64.0,40.0,52.0,5.0,28.0,40.0,13.0,0.0,659.0,1826.0, ,0.0,0.0,28.46,29.79,13.3,34.0,15.9,02-03-2012,6,45,60
1163,6,2012-03-02,83.0,55.0,69.0,14.0,55.0,62.0,0.0,4.0,656.0,1829.0,BR HZ,0.0,0.0,29.21,29.72,5.2,3.0,10.5,02-03-2012,7,5,72
1163,6,2012-03-02,83.0,55.0,69.0,14.0,55.0,62.0,0.0,4.0,656.0,1829.0,BR HZ,0.0,0.0,29.21,29.72,5.2,3.0,10.5,02-03-2012,7,23,18
1162,4,2012-03-02,83.0,59.0,71.0,13.0,51.0,60.0,0.0,6.0,656.0,1830.0,BR HZ,0.0,0.0,29.05,29.72,2.6,2.0,5.8,02-03-2012,8,5,35
1162,4,2012-03-02,83.0,59.0,71.0,13.0,51.0,60.0,0.0,6.0,656.0,1830.0,BR HZ,0.0,0.0,29.05,29.72,2.6,2.0,5.8,02-03-2012,8,23,8
1162,4,2012-03-02,83.0,59.0,71.0,13.0,51.0,60.0,0.0,6.0,656.0,1830.0,BR HZ,0.0,0.0,29.05,29.72,2.6,2.0,5.8,02-03-2012,8,59,2
1174,17,2012-03-02,67.0,35.0,51.0,0.0,35.0,44.0,14.0,0.0,0.0,0.0,BR,0.0,0.0,29.13,29.78,4.9,34.0,7.9,02-03-2012,9,5,47
1174,17,2012-03-02,67.0,35.0,51.0,0.0,35.0,44.0,14.0,0.0,0.0,0.0,BR,0.0,0.0,29.13,29.78,4.9,34.0,7.9,02-03-2012,9,10,5
1174,17,2012-03-02,67.0,35.0,51.0,0.0,35.0,44.0,14.0,0.0,0.0,0.0,BR,0.0,0.0,29.13,29.78,4.9,34.0,7.9,02-03-2012,9,42,5
1174,17,2012-03-02,67.0,35.0,51.0,0.0,35.0,44.0,14.0,0.0,0.0,0.0,BR,0.0,0.0,29.13,29.78,4.9,34.0,7.9,02-03-2012,9,45,68
1169,12,2012-03-02,84.0,65.0,75.0,0.0,61.0,66.0,0.0,10.0,0.0,0.0, ,0.0,0.0,29.93,29.97,8.2,24.0,8.5,02-03-2012,10,5,60
1169,12,2012-03-02,84.0,65.0,75.0,0.0,61.0,66.0,0.0,10.0,0.0,0.0, ,0.0,0.0,29.93,29.97,8.2,24.0,8.5,02-03-2012,10,21,1
1169,12,2012-03-02,84.0,65.0,75.0,0.0,61.0,66.0,0.0,10.0,0.0,0.0, ,0.0,0.0,29.93,29.97,8.2,24.0,8.5,02-03-2012,10,37,12
1169,12,2012-03-02,84.0,65.0,75.0,0.0,61.0,66.0,0.0,10.0,0.0,0.0, ,0.0,0.0,29.93,29.97,8.2,24.0,8.5,02-03-2012,10,93,7
1167,10,2012-03-02,83.0,67.0,75.0,0.0,61.0,66.0,0.0,10.0,652.0,1826.0, ,0.0,0.0,29.96,29.97,7.5,22.0,8.2,02-03-2012,11,9,72
1167,10,2012-03-02,83.0,67.0,75.0,0.0,61.0,66.0,0.0,10.0,652.0,1826.0, ,0.0,0.0,29.96,29.97,7.5,22.0,8.2,02-03-2012,11,68,67
1168,11,2012-03-02,82.0,64.0,73.0,15.0,61.0,65.0,0.0,8.0,652.0,1826.0, ,0.0,0.0,29.94,29.97,9.2,23.0,9.4,02-03-2012,12,16,37
1168,11,2012-03-02,82.0,64.0,73.0,15.0,61.0,65.0,0.0,8.0,652.0,1826.0, ,0.0,0.0,29.94,29.97,9.2,23.0,9.4,02-03-2012,12,37,24
1168,11,2012-03-02,82.0,64.0,73.0,15.0,61.0,65.0,0.0,8.0,652.0,1826.0, ,0.0,0.0,29.94,29.97,9.2,23.0,9.4,02-03-2012,12,93,3
1163,6,2012-03-02,83.0,55.0,69.0,14.0,55.0,62.0,0.0,4.0,656.0,1829.0,BR HZ,0.0,0.0,29.21,29.72,5.2,3.0,10.5,02-03-2012,13,5,69
1163,6,2012-03-02,83.0,55.0,69.0,14.0,55.0,62.0,0.0,4.0,656.0,1829.0,BR HZ,0.0,0.0,29.21,29.72,5.2,3.0,10.5,02-03-2012,13,36,90
1163,6,2012-03-02,83.0,55.0,69.0,14.0,55.0,62.0,0.0,4.0,656.0,1829.0,BR HZ,0.0,0.0,29.21,29.72,5.2,3.0,10.5,02-03-2012,13,93,3
1173,16,2012-03-02,35.0,21.0,28.0,0.0,22.0,25.0,37.0,0.0,0.0,0.0,SN,0.0,0.0,30.0,30.1,4.3,36.0,5.8,02-03-2012,14,9,18
1173,16,2012-03-02,35.0,21.0,28.0,0.0,22.0,25.0,37.0,0.0,0.0,0.0,SN,0.0,0.0,30.0,30.1,4.3,36.0,5.8,02-03-2012,14,25,15
1170,13,2012-03-02,32.0,17.0,25.0,0.0,13.0,20.0,40.0,0.0,0.0,0.0, ,0.0,0.004589201877934271,24.13,30.03,0.2,25.0,5.8,02-03-2012,15,5,196
1170,13,2012-03-02,32.0,17.0,25.0,0.0,13.0,20.0,40.0,0.0,0.0,0.0, ,0.0,0.004589201877934271,24.13,30.03,0.2,25.0,5.8,02-03-2012,15,45,105
1160,2,2012-03-02,28.0,20.0,24.0,-6.0,22.0,23.0,41.0,0.0,622.0,1738.0,SN FG+ FZFG BR UP,0.5,0.04,28.95,30.08,4.6,9.0,6.2,02-03-2012,16,16,76
1160,2,2012-03-02,28.0,20.0,24.0,-6.0,22.0,23.0,41.0,0.0,622.0,1738.0,SN FG+ FZFG BR UP,0.5,0.04,28.95,30.08,4.6,9.0,6.2,02-03-2012,16,25,190
1160,2,2012-03-02,28.0,20.0,24.0,-6.0,22.0,23.0,41.0,0.0,622.0,1738.0,SN FG+ FZFG BR UP,0.5,0.04,28.95,30.08,4.6,9.0,6.2,02-03-2012,16,93,6
1177,20,2012-03-02,73.0,53.0,63.0,0.0,43.0,53.0,2.0,0.0,0.0,0.0,BR,0.0,0.0,29.07,29.75,8.0,32.0,13.2,02-03-2012,17,9,121
1177,20,2012-03-02,73.0,53.0,63.0,0.0,43.0,53.0,2.0,0.0,0.0,0.0,BR,0.0,0.0,29.07,29.75,8.0,32.0,13.2,02-03-2012,17,37,35
1177,20,2012-03-02,73.0,53.0,63.0,0.0,43.0,53.0,2.0,0.0,0.0,0.0,BR,0.0,0.0,29.07,29.75,8.0,32.0,13.2,02-03-2012,17,48,143
1174,17,2012-03-02,67.0,35.0,51.0,0.0,35.0,44.0,14.0,0.0,0.0,0.0,BR,0.0,0.0,29.13,29.78,4.9,34.0,7.9,02-03-2012,18,5,29
1174,17,2012-03-02,67.0,35.0,51.0,0.0,35.0,44.0,14.0,0.0,0.0,0.0,BR,0.0,0.0,29.13,29.78,4.9,34.0,7.9,02-03-2012,18,37,5
1172,15,2012-03-02,28.0,18.0,23.0,-5.0,18.0,22.0,42.0,0.0,621.0,1736.0,SN BR,0.000193236714975845,0.01,29.73,30.12,2.3,13.0,3.1,02-03-2012,19,16,21
1172,15,2012-03-02,28.0,18.0,23.0,-5.0,18.0,22.0,42.0,0.0,621.0,1736.0,SN BR,0.000193236714975845,0.01,29.73,30.12,2.3,13.0,3.1,02-03-2012,19,83,14
1164,7,2012-03-02,60.0,39.0,50.0,0.0,28.0,40.0,15.0,0.0,0.0,0.0, ,0.0,0.0,28.48,29.8,12.8,34.0,14.3,02-03-2012,20,5,87
1164,7,2012-03-02,60.0,39.0,50.0,0.0,28.0,40.0,15.0,0.0,0.0,0.0, ,0.0,0.0,28.48,29.8,12.8,34.0,14.3,02-03-2012,20,18,1
1164,7,2012-03-02,60.0,39.0,50.0,0.0,28.0,40.0,15.0,0.0,0.0,0.0, ,0.0,0.0,28.48,29.8,12.8,34.0,14.3,02-03-2012,20,41,29
1164,7,2012-03-02,60.0,39.0,50.0,0.0,28.0,40.0,15.0,0.0,0.0,0.0, ,0.0,0.0,28.48,29.8,12.8,34.0,14.3,02-03-2012,20,93,3
1161,3,2012-03-02,67.0,39.0,53.0,6.0,36.0,44.0,12.0,0.0,653.0,1818.0, ,0.0,0.0,29.07,29.74,8.0,33.0,11.2,02-03-2012,21,5,33
1161,3,2012-03-02,67.0,39.0,53.0,6.0,36.0,44.0,12.0,0.0,653.0,1818.0, ,0.0,0.0,29.07,29.74,8.0,33.0,11.2,02-03-2012,21,44,64
1167,10,2012-03-02,83.0,67.0,75.0,0.0,61.0,66.0,0.0,10.0,652.0,1826.0, ,0.0,0.0,29.96,29.97,7.5,22.0,8.2,02-03-2012,22,9,28
1167,10,2012-03-02,83.0,67.0,75.0,0.0,61.0,66.0,0.0,10.0,652.0,1826.0, ,0.0,0.0,29.96,29.97,7.5,22.0,8.2,02-03-2012,22,68,75
1167,10,2012-03-02,83.0,67.0,75.0,0.0,61.0,66.0,0.0,10.0,652.0,1826.0, ,0.0,0.0,29.96,29.97,7.5,22.0,8.2,02-03-2012,22,93,16
1174,17,2012-03-02,67.0,35.0,51.0,0.0,35.0,44.0,14.0,0.0,0.0,0.0,BR,0.0,0.0,29.13,29.78,4.9,34.0,7.9,02-03-2012,23,5,18
1174,17,2012-03-02,67.0,35.0,51.0,0.0,35.0,44.0,14.0,0.0,0.0,0.0,BR,0.0,0.0,29.13,29.78,4.9,34.0,7.9,02-03-2012,23,29,2
1174,17,2012-03-02,67.0,35.0,51.0,0.0,35.0,44.0,14.0,0.0,0.0,0.0,BR,0.0,0.0,29.13,29.78,4.9,34.0,7.9,02-03-2012,23,45,17
1174,17,2012-03-02,67.0,35.0,51.0,0.0,35.0,44.0,14.0,0.0,0.0,0.0,BR,0.0,0.0,29.13,29.78,4.9,34.0,7.9,02-03-2012,23,56,2
1166,9,2012-03-02,37.0,28.0,33.0,0.0,26.0,30.0,32.0,0.0,0.0,0.0,SN BR HZ,0.0,0.004589201877934271,28.92,29.68,6.5,26.0,8.0,02-03-2012,24,6,44
1166,9,2012-03-02,37.0,28.0,33.0,0.0,26.0,30.0,32.0,0.0,0.0,0.0,SN BR HZ,0.0,0.004589201877934271,28.92,29.68,6.5,26.0,8.0,02-03-2012,24,43,71
1170,13,2012-03-02,32.0,17.0,25.0,0.0,13.0,20.0,40.0,0.0,0.0,0.0, ,0.0,0.004589201877934271,24.13,30.03,0.2,25.0,5.8,02-03-2012,25,9,123
1170,13,2012-03-02,32.0,17.0,25.0,0.0,13.0,20.0,40.0,0.0,0.0,0.0, ,0.0,0.004589201877934271,24.13,30.03,0.2,25.0,5.8,02-03-2012,25,12,1
1170,13,2012-03-02,32.0,17.0,25.0,0.0,13.0,20.0,40.0,0.0,0.0,0.0, ,0.0,0.004589201877934271,24.13,30.03,0.2,25.0,5.8,02-03-2012,25,45,103
1170,13,2012-03-02,32.0,17.0,25.0,0.0,13.0,20.0,40.0,0.0,0.0,0.0, ,0.0,0.004589201877934271,24.13,30.03,0.2,25.0,5.8,02-03-2012,25,81,10
1174,17,2012-03-02,67.0,35.0,51.0,0.0,35.0,44.0,14.0,0.0,0.0,0.0,BR,0.0,0.0,29.13,29.78,4.9,34.0,7.9,02-03-2012,26,5,74
1174,17,2012-03-02,67.0,35.0,51.0,0.0,35.0,44.0,14.0,0.0,0.0,0.0,BR,0.0,0.0,29.13,29.78,4.9,34.0,7.9,02-03-2012,26,45,49
1167,10,2012-03-02,83.0,67.0,75.0,0.0,61.0,66.0,0.0,10.0,652.0,1826.0, ,0.0,0.0,29.96,29.97,7.5,22.0,8.2,02-03-2012,27,9,46
1167,10,2012-03-02,83.0,67.0,75.0,0.0,61.0,66.0,0.0,10.0,652.0,1826.0, ,0.0,0.0,29.96,29.97,7.5,22.0,8.2,02-03-2012,27,68,50
1164,7,2012-03-02,60.0,39.0,50.0,0.0,28.0,40.0,15.0,0.0,0.0,0.0, ,0.0,0.0,28.48,29.8,12.8,34.0,14.3,02-03-2012,28,5,57
1164,7,2012-03-02,60.0,39.0,50.0,0.0,28.0,40.0,15.0,0.0,0.0,0.0, ,0.0,0.0,28.48,29.8,12.8,34.0,14.3,02-03-2012,28,45,39
1161,3,2012-03-02,67.0,39.0,53.0,6.0,36.0,44.0,12.0,0.0,653.0,1818.0, ,0.0,0.0,29.07,29.74,8.0,33.0,11.2,02-03-2012,29,8,6
1161,3,2012-03-02,67.0,39.0,53.0,6.0,36.0,44.0,12.0,0.0,653.0,1818.0, ,0.0,0.0,29.07,29.74,8.0,33.0,11.2,02-03-2012,29,41,18
1161,3,2012-03-02,67.0,39.0,53.0,6.0,36.0,44.0,12.0,0.0,653.0,1818.0, ,0.0,0.0,29.07,29.74,8.0,33.0,11.2,02-03-2012,29,45,87
1161,3,2012-03-02,67.0,39.0,53.0,6.0,36.0,44.0,12.0,0.0,653.0,1818.0, ,0.0,0.0,29.07,29.74,8.0,33.0,11.2,02-03-2012,29,56,1
1176,19,2012-03-02,38.0,32.0,35.0,5.0,38.201932367149794,42.0676328502415,30.0,0.0,626.0,1742.0,RA SN BR HZ,4.2,0.64,28.77,29.6351594202899,7.6,36.0,12.7,02-03-2012,30,16,67
1176,19,2012-03-02,38.0,32.0,35.0,5.0,38.201932367149794,42.0676328502415,30.0,0.0,626.0,1742.0,RA SN BR HZ,4.2,0.64,28.77,29.6351594202899,7.6,36.0,12.7,02-03-2012,30,44,237
1174,17,2012-03-02,67.0,35.0,51.0,0.0,35.0,44.0,14.0,0.0,0.0,0.0,BR,0.0,0.0,29.13,29.78,4.9,34.0,7.9,02-03-2012,31,9,47
1174,17,2012-03-02,67.0,35.0,51.0,0.0,35.0,44.0,14.0,0.0,0.0,0.0,BR,0.0,0.0,29.13,29.78,4.9,34.0,7.9,02-03-2012,31,45,56
1174,17,2012-03-02,67.0,35.0,51.0,0.0,35.0,44.0,14.0,0.0,0.0,0.0,BR,0.0,0.0,29.13,29.78,4.9,34.0,7.9,02-03-2012,31,67,5
1170,13,2012-03-02,32.0,17.0,25.0,0.0,13.0,20.0,40.0,0.0,0.0,0.0, ,0.0,0.004589201877934271,24.13,30.03,0.2,25.0,5.8,02-03-2012,32,9,36
1170,13,2012-03-02,32.0,17.0,25.0,0.0,13.0,20.0,40.0,0.0,0.0,0.0, ,0.0,0.004589201877934271,24.13,30.03,0.2,25.0,5.8,02-03-2012,32,19,1
1170,13,2012-03-02,32.0,17.0,25.0,0.0,13.0,20.0,40.0,0.0,0.0,0.0, ,0.0,0.004589201877934271,24.13,30.03,0.2,25.0,5.8,02-03-2012,32,45,57
1170,13,2012-03-02,32.0,17.0,25.0,0.0,13.0,20.0,40.0,0.0,0.0,0.0, ,0.0,0.004589201877934271,24.13,30.03,0.2,25.0,5.8,02-03-2012,32,58,8
1170,13,2012-03-02,32.0,17.0,25.0,0.0,13.0,20.0,40.0,0.0,0.0,0.0, ,0.0,0.004589201877934271,24.13,30.03,0.2,25.0,5.8,02-03-2012,32,86,2
1161,3,2012-03-02,67.0,39.0,53.0,6.0,36.0,44.0,12.0,0.0,653.0,1818.0, ,0.0,0.0,29.07,29.74,8.0,33.0,11.2,02-03-2012,33,9,97
1161,3,2012-03-02,67.0,39.0,53.0,6.0,36.0,44.0,12.0,0.0,653.0,1818.0, ,0.0,0.0,29.07,29.74,8.0,33.0,11.2,02-03-2012,33,44,197
1174,17,2012-03-02,67.0,35.0,51.0,0.0,35.0,44.0,14.0,0.0,0.0,0.0,BR,0.0,0.0,29.13,29.78,4.9,34.0,7.9,02-03-2012,34,9,65
1174,17,2012-03-02,67.0,35.0,51.0,0.0,35.0,44.0,14.0,0.0,0.0,0.0,BR,0.0,0.0,29.13,29.78,4.9,34.0,7.9,02-03-2012,34,45,99
1174,17,2012-03-02,67.0,35.0,51.0,0.0,35.0,44.0,14.0,0.0,0.0,0.0,BR,0.0,0.0,29.13,29.78,4.9,34.0,7.9,02-03-2012,34,52,4
1174,17,2012-03-02,67.0,35.0,51.0,0.0,35.0,44.0,14.0,0.0,0.0,0.0,BR,0.0,0.0,29.13,29.78,4.9,34.0,7.9,02-03-2012,34,93,8
1175,18,2012-03-02,72.0,53.0,63.0,7.0,43.0,53.0,2.0,0.0,654.0,1824.0, ,0.0,0.0,29.26,29.76,7.2,32.0,12.9,02-03-2012,36,9,53
1175,18,2012-03-02,72.0,53.0,63.0,7.0,43.0,53.0,2.0,0.0,654.0,1824.0, ,0.0,0.0,29.26,29.76,7.2,32.0,12.9,02-03-2012,36,30,3
1175,18,2012-03-02,72.0,53.0,63.0,7.0,43.0,53.0,2.0,0.0,654.0,1824.0, ,0.0,0.0,29.26,29.76,7.2,32.0,12.9,02-03-2012,36,44,71
1170,13,2012-03-02,32.0,17.0,25.0,0.0,13.0,20.0,40.0,0.0,0.0,0.0, ,0.0,0.004589201877934271,24.13,30.03,0.2,25.0,5.8,02-03-2012,37,5,37
1170,13,2012-03-02,32.0,17.0,25.0,0.0,13.0,20.0,40.0,0.0,0.0,0.0, ,0.0,0.004589201877934271,24.13,30.03,0.2,25.0,5.8,02-03-2012,37,45,57
1171,14,2012-03-02,64.0,40.0,52.0,5.0,28.0,40.0,13.0,0.0,659.0,1826.0, ,0.0,0.0,28.46,29.79,13.3,34.0,15.9,02-03-2012,38,9,108
1171,14,2012-03-02,64.0,40.0,52.0,5.0,28.0,40.0,13.0,0.0,659.0,1826.0, ,0.0,0.0,28.46,29.79,13.3,34.0,15.9,02-03-2012,38,45,95
1171,14,2012-03-02,64.0,40.0,52.0,5.0,28.0,40.0,13.0,0.0,659.0,1826.0, ,0.0,0.0,28.46,29.79,13.3,34.0,15.9,02-03-2012,38,93,2
1165,8,2012-03-02,79.0,63.0,40.138164251207705,0.0,54.0,62.0,1.7487922705313999,6.27826086956522,0.0,0.0,HZ,0.0,0.0,29.37,0.0,0.7,13.0,6.3,02-03-2012,39,9,2
1165,8,2012-03-02,79.0,63.0,40.138164251207705,0.0,54.0,62.0,1.7487922705313999,6.27826086956522,0.0,0.0,HZ,0.0,0.0,29.37,0.0,0.7,13.0,6.3,02-03-2012,39,36,13
1170,13,2012-03-02,32.0,17.0,25.0,0.0,13.0,20.0,40.0,0.0,0.0,0.0, ,0.0,0.004589201877934271,24.13,30.03,0.2,25.0,5.8,02-03-2012,40,5,12
1170,13,2012-03-02,32.0,17.0,25.0,0.0,13.0,20.0,40.0,0.0,0.0,0.0, ,0.0,0.004589201877934271,24.13,30.03,0.2,25.0,5.8,02-03-2012,40,45,49
1169,12,2012-03-02,84.0,65.0,75.0,0.0,61.0,66.0,0.0,10.0,0.0,0.0, ,0.0,0.0,29.93,29.97,8.2,24.0,8.5,02-03-2012,41,16,55
1169,12,2012-03-02,84.0,65.0,75.0,0.0,61.0,66.0,0.0,10.0,0.0,0.0, ,0.0,0.0,29.93,29.97,8.2,24.0,8.5,02-03-2012,41,61,2
1169,12,2012-03-02,84.0,65.0,75.0,0.0,61.0,66.0,0.0,10.0,0.0,0.0, ,0.0,0.0,29.93,29.97,8.2,24.0,8.5,02-03-2012,41,68,92
1169,12,2012-03-02,84.0,65.0,75.0,0.0,61.0,66.0,0.0,10.0,0.0,0.0, ,0.0,0.0,29.93,29.97,8.2,24.0,8.5,02-03-2012,41,86,1
1169,12,2012-03-02,84.0,65.0,75.0,0.0,61.0,66.0,0.0,10.0,0.0,0.0, ,0.0,0.0,29.93,29.97,8.2,24.0,8.5,02-03-2012,41,93,2
1171,14,2012-03-02,64.0,40.0,52.0,5.0,28.0,40.0,13.0,0.0,659.0,1826.0, ,0.0,0.0,28.46,29.79,13.3,34.0,15.9,02-03-2012,42,5,58
1171,14,2012-03-02,64.0,40.0,52.0,5.0,28.0,40.0,13.0,0.0,659.0,1826.0, ,0.0,0.0,28.46,29.79,13.3,34.0,15.9,02-03-2012,42,45,71
1168,11,2012-03-02,82.0,64.0,73.0,15.0,61.0,65.0,0.0,8.0,652.0,1826.0, ,0.0,0.0,29.94,29.97,9.2,23.0,9.4,02-03-2012,43,16,57
1168,11,2012-03-02,82.0,64.0,73.0,15.0,61.0,65.0,0.0,8.0,652.0,1826.0, ,0.0,0.0,29.94,29.97,9.2,23.0,9.4,02-03-2012,43,37,15
1168,11,2012-03-02,82.0,64.0,73.0,15.0,61.0,65.0,0.0,8.0,652.0,1826.0, ,0.0,0.0,29.94,29.97,9.2,23.0,9.4,02-03-2012,43,93,55
